"Country or Area","Year","Value","Value Footnotes"
"Europe & Central Asia (developing only)","1998","26.3329753668493",""
"Europe & Central Asia (developing only)","1997","29.4259615385475",""
"Europe & Central Asia (developing only)","1996","28.1120528828031",""
"Europe & Central Asia (developing only)","1995","27.3746815695441",""
"Europe & Central Asia (developing only)","1994","27.6588442525069",""
"Europe & Central Asia (developing only)","1993","22.6602030893566",""
"Europe & Central Asia (developing only)","1992","25.5859817985931",""
"Europe & Central Asia (developing only)","1991","19.1960799440765",""
"Europe & Central Asia (developing only)","1990","18.7422599420483",""
"Europe & Central Asia (developing only)","1989","20.1716652811994",""
"European Union","2014","40.0709750130406",""
"European Union","2013","41.7562108897411",""
"European Union","2012","41.5959632299008",""
"European Union","2011","40.4562191127085",""
"European Union","2010","37.8300699943072",""
"European Union","2009","34.3434470064642",""
"European Union","2008","38.4952996810045",""
"European Union","2007","37.8475212996905",""
"European Union","2006","37.3092305305109",""
"European Union","2005","35.2259462292231",""
"European Union","2004","33.892743814753",""
"European Union","2003","32.6016305764104",""
"European Union","2002","33.3867074870506",""
"European Union","2001","34.2128531158042",""
"European Union","2000","34.2787997982143",""
"European Union","1999","31.0784789775909",""
"European Union","1998","30.931348554823",""
"European Union","1997","30.8194960059924",""
"European Union","1996","29.1204645563485",""
"European Union","1995","28.7078507733321",""
"European Union","1994","26.8730101421463",""
"European Union","1993","25.5191119229426",""
"European Union","1992","25.2315526444068",""
"European Union","1991","25.3042777959887",""
"European Union","1990","25.3756417990768",""
"European Union","1989","25.5557409831607",""
"European Union","1988","24.5031972356424",""
"European Union","1987","24.5036476975893",""
"European Union","1986","25.0724261336432",""
"European Union","1985","27.9839605808327",""
"European Union","1984","27.7327082392241",""
"European Union","1983","26.004966511976",""
"European Union","1982","25.6597666090626",""
"European Union","1981","25.6301479225716",""
"European Union","1980","24.4038506200422",""
"European Union","1979","24.2529343767504",""
"European Union","1978","23.5535792954687",""
"European Union","1977","23.9279022851471",""
"European Union","1976","23.3611351276974",""
"European Union","1975","22.2707669883858",""
"European Union","1974","23.7546455147532",""
"European Union","1973","20.7128216888079",""
"European Union","1972","19.6671629878476",""
"European Union","1971","19.7099319896734",""
"European Union","1970","19.6479128460105",""
"European Union","1969","20.6612350676255",""
"European Union","1968","19.7427597449649",""
"European Union","1967","18.7013385524873",""
"European Union","1966","19.0281019864718",""
"European Union","1965","18.786297184974",""
"European Union","1964","18.6248985781795",""
"European Union","1963","18.4990424775467",""
"European Union","1962","18.6132395314998",""
"European Union","1961","18.9818364706569",""
"European Union","1960","19.3252273019207",""
"Faeroe Islands","2013","50.6404142253713",""
"Faeroe Islands","2012","48.7472527472528",""
"Faeroe Islands","2011","49.124792515467",""
"Faeroe Islands","2010","44.5757997218359",""
"Faeroe Islands","2009","41.396694214876",""
"Faeroe Islands","2008","45.7611964561489",""
"Faeroe Islands","2007","42.1222383486534",""
"Faeroe Islands","2006","41.8828951860703",""
"Faeroe Islands","2005","42.504816955684",""
"Faeroe Islands","2004","41.8673803151948",""
"Faeroe Islands","2003","44.9004594180704",""
"Faeroe Islands","2002","47.1240263630917",""
"Faeroe Islands","2001","49.3445692883895",""
"Faeroe Islands","2000","49.6681029463142",""
"Faeroe Islands","1999","46.657328409525",""
"Faeroe Islands","1998","44.2839789445269",""
"Fiji","2014","61.0439127004996",""
"Fiji","2013","58.7902296901437",""
"Fiji","2012","62.6647123701167",""
"Fiji","2011","61.0788010741231",""
"Fiji","2010","57.8377591762458",""
"Fiji","2009","49.5073191503521",""
"Fiji","2008","57.1408074948564",""
"Fiji","2007","49.0397495747428",""
"Fiji","2006","49.9053182129422",""
"Fiji","2005","53.1303512016823",""
"Fiji","2004","53.8147614544393",""
"Fiji","2003","59.8672011781665",""
"Fiji","2002","61.4847155503697",""
"Fiji","2001","60.6738284945",""
"Fiji","2000","65.1585194806064",""
"Fiji","1999","61.0226648890283",""
"Fiji","1998","60.8044475498982",""
"Fiji","1997","61.0399920611293",""
"Fiji","1996","62.8480589022758",""
"Fiji","1995","59.2912050236385",""
"Fiji","1994","56.4211944319713",""
"Fiji","1993","52.3775530438231",""
"Fiji","1992","51.9176475698215",""
"Fiji","1991","57.3114593535749",""
"Fiji","1990","62.3434343434343",""
"Fiji","1989","62.6696209667903",""
"Fiji","1988","54.2957986898463",""
"Fiji","1987","45.3180453180453",""
"Fiji","1986","41.6638092631867",""
"Fiji","1985","44.3600455753893",""
"Fiji","1984","42.8291460832745",""
"Fiji","1983","43.6088387665174",""
"Fiji","1982","43.2318332884218",""
"Fiji","1981","43.0221548949063",""
"Fiji","1980","47.7787996565213",""
"Fiji","1979","45.2710513963858",""
"Fiji","1978","42.6516661919681",""
"Fiji","1977","43.917577905277",""
"Fiji","1976","37.7065137320836",""
"Fiji","1975","42.9943024547826",""
"Fiji","1974","49.1333333333333",""
"Fiji","1973","45.2852363921855",""
"Fiji","1972","45.8859548411787",""
"Fiji","1971","49.7876356772062",""
"Fiji","1970","48.3837330552659",""
"Fiji","1969","49.5291902071563",""
"Fiji","1968","47.3936899862826",""
"Fiji","1967","44.5718654434251",""
"Fiji","1966","43.4419381787803",""
"Fiji","1965","46.3184931506849",""
"Fiji","1964","55.9352517985611",""
"Fiji","1963","51.0700389105058",""
"Fiji","1962","35.655737704918",""
"Fiji","1961","30.6781485468245",""
"Fiji","1960","38.1165919282511",""
"Finland","2014","37.272749552729",""
"Finland","2013","38.4395653357756",""
"Finland","2012","39.4813632109233",""
"Finland","2011","39.1595426400297",""
"Finland","2010","38.6777124532336",""
"Finland","2009","36.2709842069503",""
"Finland","2008","45.0779769863353",""
"Finland","2007","43.9968057282511",""
"Finland","2006","43.1708899625755",""
"Finland","2005","40.2556163200253",""
"Finland","2004","38.5891959085546",""
"Finland","2003","37.2661955940859",""
"Finland","2002","39.0858391384391",""
"Finland","2001","39.7128159682076",""
"Finland","2000","42.0868773897153",""
"Finland","1999","37.6023258195914",""
"Finland","1998","37.4673954577927",""
"Finland","1997","37.8009355415485",""
"Finland","1996","36.3276504017245",""
"Finland","1995","35.7624091886846",""
"Finland","1994","34.0285122510136",""
"Finland","1993","31.3663292438308",""
"Finland","1992","25.5232640362042",""
"Finland","1991","21.2541109910076",""
"Finland","1990","22.1338314470937",""
"Finland","1989","23.0131853041464",""
"Finland","1988","23.8958230189958",""
"Finland","1987","24.9856090685008",""
"Finland","1986","25.6279885240676",""
"Finland","1985","27.969460410054",""
"Finland","1984","29.46465288422",""
"Finland","1983","28.6817325800377",""
"Finland","1982","28.8552683803787",""
"Finland","1981","31.2647661048984",""
"Finland","1980","30.7998337390891",""
"Finland","1979","29.5566502463054",""
"Finland","1978","27.839687972618",""
"Finland","1977","26.8313402025555",""
"Finland","1976","23.5295253543429",""
"Finland","1975","22.1171287188396",""
"Finland","1974","25.6619338161221",""
"Finland","1973","23.5863368518548",""
"Finland","1972","23.6357451771223",""
"Finland","1971","22.5516530096449",""
"Finland","1970","23.8525825455542",""
"Finland","1969","22.7032684355149",""
"Finland","1968","21.3040894265704",""
"Finland","1967","18.5242368210111",""
"Finland","1966","18.6973418368438",""
"Finland","1965","19.0117305039287",""
"Finland","1964","18.969808468418",""
"Finland","1963","19.0730336089066",""
"Finland","1962","19.9202838835224",""
"Finland","1961","20.0095390169933",""
"Finland","1960","21.1097159608398",""
"France","2014","28.6905806422569",""
"France","2013","28.5009437461169",""
"France","2012","28.5218136314173",""
"France","2011","27.8034986917783",""
"France","2010","26.0432298330582",""
"France","2009","24.0716301094833",""
"France","2008","27.3862264198211",""
"France","2007","27.1283927901443",""
"France","2006","27.1758467614219",""
"France","2005","26.3688375363577",""
"France","2004","25.9090111997007",""
"France","2003","25.6108628235084",""
"France","2002","27.0397720822025",""
"France","2001","27.7941822923174",""
"France","2000","28.1734433984177",""
"France","1999","25.7198938472147",""
"France","1998","25.7957897401779",""
"France","1997","25.2426833387319",""
"France","1996","22.8224313912387",""
"France","1995","22.4059097102208",""
"France","1994","21.4618850334431",""
"France","1993","20.6101685469573",""
"France","1992","21.1492196358154",""
"France","1991","21.1683948402715",""
"France","1990","20.8119573749772",""
"France","1989","21.4830466604851",""
"France","1988","20.1960526938686",""
"France","1987","19.4316996326005",""
"France","1986","20.2173003983596",""
"France","1985","23.1431843673119",""
"France","1984","23.6624354609609",""
"France","1983","22.2736575083944",""
"France","1982","21.2493536887365",""
"France","1981","21.8115866969725",""
"France","1980","20.8448162114335",""
"France","1979","20.5790751821345",""
"France","1978","20.1058261590825",""
"France","1977","20.1031547679018",""
"France","1976","19.2102731784749",""
"France","1975","18.7052062204192",""
"France","1974","20.4873358371295",""
"France","1973","17.3947074791413",""
"France","1972","16.4831247533324",""
"France","1971","16.3152021720435",""
"France","1970","15.7982793482139",""
"France","1969","14.0116224489398",""
"France","1968","13.1742493206123",""
"France","1967","13.1449321780713",""
"France","1966","13.2884135319226",""
"France","1965","13.2292212463374",""
"France","1964","12.6368545647088",""
"France","1963","12.5957667651555",""
"France","1962","12.8329879563643",""
"France","1961","13.9191861789575",""
"France","1960","14.3962825606565",""
"French Polynesia","2000","4.89658290517091",""
"French Polynesia","1999","5.01600003577494",""
"French Polynesia","1998","4.08880524176644",""
"French Polynesia","1997","4.35428181608517",""
"French Polynesia","1996","4.20228151905667",""
"French Polynesia","1995","2.93262342818017",""
"French Polynesia","1994","3.6654854398235",""
"French Polynesia","1993","2.4532104297166",""
"French Polynesia","1992","1.42308233556394",""
"French Polynesia","1991","1.31989180040847",""
"Gabon","2014","50.998262502935",""
"Gabon","2013","56.5405764705882",""
"Gabon","2012","61.9560387370197",""
"Gabon","2011","59.1463321871195",""
"Gabon","2010","57.5394889881064",""
"Gabon","2009","51.0098344074077",""
"Gabon","2008","61.3693194728389",""
"Gabon","2007","58.528604586134",""
"Gabon","2006","61.6045396809612",""
"Gabon","2005","60.7028697642536",""
"Gabon","2004","55.0391552768837",""
"Gabon","2003","51.9294344950898",""
"Gabon","2002","52.6088996947807",""
"Gabon","2001","54.2752324798833",""
"Gabon","2000","69.0321767086082",""
"Gabon","1999","59.6125043538837",""
"Gabon","1998","47.4063516068053",""
"Gabon","1997","61.3040108069859",""
"Gabon","1996","62.6632449876408",""
"Gabon","1995","59.3869990303814",""
"Gabon","1994","61.6756399787038",""
"Gabon","1993","48.7946135128426",""
"Gabon","1992","46.0755528555794",""
"Gabon","1991","47.2634592944106",""
"Gabon","1990","46.0385042576823",""
"Gabon","1989","45.7955821789592",""
"Gabon","1988","36.7305839700992",""
"Gabon","1987","42.6949203879677",""
"Gabon","1986","35.1913124628828",""
"Gabon","1985","62.5724758413862",""
"Gabon","1984","59.092661611618",""
"Gabon","1983","61.3247697902964",""
"Gabon","1982","61.594751450921",""
"Gabon","1981","63.3635064316341",""
"Gabon","1980","64.720194647202",""
"Gabon","1979","58.4858827179646",""
"Gabon","1978","61.7581602373887",""
"Gabon","1977","51.5937409446537",""
"Gabon","1976","45.5847587261855",""
"Gabon","1975","49.5242214532872",""
"Gabon","1974","57.546408393866",""
"Gabon","1973","58.8454314090627",""
"Gabon","1972","73.0874377880184",""
"Gabon","1971","66.3176974310181",""
"Gabon","1970","49.7206592802996",""
"Gabon","1969","54.6554602013933",""
"Gabon","1968","48.4224832860128",""
"Gabon","1967","48.0539071856287",""
"Gabon","1966","39.7351059164083",""
"Gabon","1965","43.2432432432432",""
"Gabon","1964","41.8918698703132",""
"Gabon","1963","47.1029950587534",""
"Gabon","1962","31.7142574775686",""
"Gabon","1961","31.2116929841637",""
"Gabon","1960","34.1709866594221",""
"Gambia, The","2013","36.9546186047295",""
"Gambia, The","2012","35.9785918549066",""
"Gambia, The","2011","33.5508698097274",""
"Gambia, The","2010","27.1811370212273",""
"Gambia, The","2009","22.9078140083673",""
"Gambia, The","2008","16.1740241380675",""
"Gambia, The","2007","14.7344802492168",""
"Gambia, The","2006","14.7365654260413",""
"Gambia, The","2005","20.7470178474122",""
"Gambia, The","2004","20.3314642825832",""
"Gambia, The","2003","31.0937864451292",""
"Gambia, The","2002","27.1573845831505",""
"Gambia, The","2001","21.8207981338634",""
"Gambia, The","2000","25.7986743189831",""
"Gambia, The","1999","24.3973610833853",""
"Gambia, The","1998","25.3055746540899",""
"Gambia, The","1997","22.9322025464249",""
"Gambia, The","1996","21.7986715984453",""
"Gambia, The","1995","23.7756490416755",""
"Gambia, The","1994","21.239618008448",""
"Gambia, The","1993","28.1920156527405",""
"Gambia, The","1992","30.5927066695166",""
"Gambia, The","1991","29.4389196534377",""
"Gambia, The","1990","59.9027362567641",""
"Gambia, The","1989","55.0599839853348",""
"Gambia, The","1988","50.3657173202158",""
"Gambia, The","1987","49.4180868785238",""
"Gambia, The","1986","46.6241521468575",""
"Gambia, The","1985","43.8648501052392",""
"Gambia, The","1984","51.124937067338",""
"Gambia, The","1983","50.4882900411417",""
"Gambia, The","1982","44.3343868056983",""
"Gambia, The","1981","43.9610919071626",""
"Gambia, The","1980","42.7362117947004",""
"Gambia, The","1979","34.9595566314545",""
"Gambia, The","1978","33.6812220982143",""
"Gambia, The","1977","36.7355007940942",""
"Gambia, The","1976","41.0568517994186",""
"Gambia, The","1975","44.7085714285714",""
"Gambia, The","1974","38.9730323367907",""
"Gambia, The","1973","35.10265625",""
"Gambia, The","1972","33.7730574324324",""
"Gambia, The","1971","32.3672489082969",""
"Gambia, The","1970","37.7915557595227",""
"Gambia, The","1969","40.3928799149841",""
"Gambia, The","1968","39.9904373177843",""
"Gambia, The","1967","40.5214702450408",""
"Gambia, The","1966","36.1706143128562",""
"Georgia","2014","42.8899509082071",""
"Georgia","2013","44.6892323564607",""
"Georgia","2012","38.1505225790824",""
"Georgia","2011","36.2424234163849",""
"Georgia","2010","34.9511329507487",""
"Georgia","2009","29.7394112087179",""
"Georgia","2008","28.6199720665727",""
"Georgia","2007","31.205715705797",""
"Georgia","2006","32.8655474840567",""
"Georgia","2005","33.7482422374586",""
"Georgia","2004","31.5557487591121",""
"Georgia","2003","31.8376174064812",""
"Georgia","2002","29.2291738253059",""
"Georgia","2001","24.4613734606847",""
"Georgia","2000","22.9946304162716",""
"Georgia","1999","19.055606775449",""
"Georgia","1998","16.4587255453776",""
"Georgia","1997","15.6101326504332",""
"Georgia","1996","13.3262886976094",""
"Georgia","1995","25.5018957089734",""
"Georgia","1994","57.7721046215228",""
"Georgia","1993","46.8887411644884",""
"Georgia","1992","35.656836461126",""
"Georgia","1991","27.6041666666667",""
"Georgia","1990","40",""
"Georgia","1989","42.3611111111111",""
"Georgia","1988","42.1768707482993",""
"Georgia","1987","41.5492957746479",""
"Germany","2014","45.6308823985206",""
"Germany","2013","45.5645528709939",""
"Germany","2012","45.9242881559329",""
"Germany","2011","44.8069726946019",""
"Germany","2010","42.2964265474222",""
"Germany","2009","37.8472804539497",""
"Germany","2008","43.5175643661895",""
"Germany","2007","43.0573560521252",""
"Germany","2006","41.2379717178479",""
"Germany","2005","37.7877727585277",""
"Germany","2004","35.4944037255576",""
"Germany","2003","32.6356194041632",""
"Germany","2002","32.6184799753431",""
"Germany","2001","31.9151878207101",""
"Germany","2000","30.8730068606577",""
"Germany","1999","27.0814963551443",""
"Germany","1998","26.4924947277013",""
"Germany","1997","25.4235105489527",""
"Germany","1996","22.9277657413325",""
"Germany","1995","22.0159531310917",""
"Germany","1994","21.1350113916374",""
"Germany","1993","20.3544079380058",""
"Germany","1992","22.2637024278602",""
"Germany","1991","23.7298392201544",""
"Germany","1990","22.8985007270034",""
"Germany","1989","22.3608089067491",""
"Germany","1988","21.1479608098535",""
"Germany","1987","20.7397851713309",""
"Germany","1986","21.3455586936976",""
"Germany","1985","23.0019453958192",""
"Germany","1984","21.7851845431874",""
"Germany","1983","20.3470921907699",""
"Germany","1982","20.9272795862783",""
"Germany","1981","20.1900838671049",""
"Germany","1980","18.6723163617067",""
"Germany","1979","17.873531038595",""
"Germany","1978","17.6851349036029",""
"Germany","1977","18.0292957365749",""
"Germany","1976","18.1212966932803",""
"Germany","1975","17.1575992710909",""
"Germany","1974","18.2870382201741",""
"Germany","1973","15.397412295065",""
"Germany","1972","14.5930149931036",""
"Germany","1971","14.6001361391127",""
"Germany","1970","15.1700311876895",""
"Ghana","2014","38.8698624665019",""
"Ghana","2013","33.3552231479697",""
"Ghana","2012","40.0865230882708",""
"Ghana","2011","36.889991172961",""
"Ghana","2010","29.4767179831573",""
"Ghana","2009","29.2918659785048",""
"Ghana","2008","25.0294572995074",""
"Ghana","2007","24.5250906044049",""
"Ghana","2006","25.1926259665246",""
"Ghana","2005","36.449216950714",""
"Ghana","2004","39.3033251214107",""
"Ghana","2003","40.67904265112",""
"Ghana","2002","42.6162518930867",""
"Ghana","2001","45.2330164667316",""
"Ghana","2000","48.8022576190038",""
"Ghana","1999","32.0783389537313",""
"Ghana","1998","33.8713517576318",""
"Ghana","1997","32.4102909291879",""
"Ghana","1996","32.1121821725595",""
"Ghana","1995","24.4964459408904",""
"Ghana","1994","25.2586359269933",""
"Ghana","1993","20.2539190620077",""
"Ghana","1992","17.2259554921286",""
"Ghana","1991","16.9635460585641",""
"Ghana","1990","16.8778904107735",""
"Ghana","1989","16.7426373151832",""
"Ghana","1988","18.1833834984151",""
"Ghana","1987","19.662600536193",""
"Ghana","1986","16.5760970525604",""
"Ghana","1985","10.6544856696439",""
"Ghana","1984","8.04402704011295",""
"Ghana","1983","5.55591779958487",""
"Ghana","1982","3.33830724919319",""
"Ghana","1981","4.7558725525294",""
"Ghana","1980","8.46634929524876",""
"Ghana","1979","11.2323719084402",""
"Ghana","1978","8.35795292099495",""
"Ghana","1977","10.4989698109827",""
"Ghana","1976","15.7064051486362",""
"Ghana","1975","19.3639977285633",""
"Ghana","1974","18.3261802575107",""
"Ghana","1973","21.4510139960011",""
"Ghana","1972","20.7104795737123",""
"Ghana","1971","15.76",""
"Ghana","1970","21.3368747233289",""
"Ghana","1969","19.7401299350325",""
"Ghana","1968","20.3529411764706",""
"Ghana","1967","17.4202127659574",""
"Ghana","1966","14.6245059288538",""
"Ghana","1965","17.1214188267394",""
"Ghana","1964","19.9029126213592",""
"Ghana","1963","21.1818181818182",""
"Ghana","1962","24.2147922998987",""
"Ghana","1961","26.1290322580645",""
"Ghana","1960","28.1933256616801",""
"Greece","2014","32.9596840752153",""
"Greece","2013","30.2278633379066",""
"Greece","2012","28.2375155571186",""
"Greece","2011","25.4533893552839",""
"Greece","2010","22.09623287429",""
"Greece","2009","19.0149138065375",""
"Greece","2008","23.3659691337448",""
"Greece","2007","22.5150334298124",""
"Greece","2006","21.18619752514",""
"Greece","2005","21.3271022687616",""
"Greece","2004","20.7816982370627",""
"Greece","2003","18.5816390016514",""
"Greece","2002","20.2595976439878",""
"Greece","2001","22.8172504000337",""
"Greece","2000","23.6342700549418",""
"Greece","1999","19.1929231390495",""
"Greece","1998","16.2420288413725",""
"Greece","1997","16.206832591834",""
"Greece","1996","14.2126498011666",""
"Greece","1995","14.3569083983359",""
"Greece","1994","14.3771789286722",""
"Greece","1993","13.9811858469227",""
"Greece","1992","14.8083615684147",""
"Greece","1991","14.1323757626434",""
"Greece","1990","14.7085335223643",""
"Greece","1989","15.8701490054421",""
"Greece","1988","16.2374547303277",""
"Greece","1987","18.0382332948913",""
"Greece","1986","17.6106959877141",""
"Greece","1985","16.0575123887073",""
"Greece","1984","16.7214430868813",""
"Greece","1983","16.3984554779828",""
"Greece","1982","17.1276734359585",""
"Greece","1981","21.2878530709712",""
"Greece","1980","19.2331408711251",""
"Greece","1979","15.1026244952894",""
"Greece","1978","13.5890102089814",""
"Greece","1977","13.9130213242975",""
"Greece","1976","13.9831140547152",""
"Greece","1975","14.0746789399451",""
"Greece","1974","14.1485418248403",""
"Greece","1973","11.5842396880772",""
"Greece","1972","9.08542309239641",""
"Greece","1971","8.11607697082557",""
"Greece","1970","7.84938824745821",""
"Greece","1969","9.06415340736086",""
"Greece","1968","8.94470044174044",""
"Greece","1967","9.93638118191299",""
"Greece","1966","10.4989522772474",""
"Greece","1965","8.36350872961251",""
"Greece","1964","8.5423839779736",""
"Greece","1963","9.35047759431657",""
"Greece","1962","9.06245284038361",""
"Greece","1961","8.65449899732439",""
"Greece","1960","8.51179975791386",""
"Grenada","2014","26.5323257766583",""
"Grenada","2013","25.6205673758865",""
"Grenada","2012","25.8333333333333",""
"Grenada","2011","25.2140818268316",""
"Grenada","2010","23.8232468780019",""
"Grenada","2009","24.3035542747358",""
"Grenada","2008","25.1569506726457",""
"Grenada","2007","27.63671875",""
"Grenada","2006","23.2237539766702",""
"Grenada","2005","21.4089183924281",""
"Grenada","2004","33.0046385424712",""
"Grenada","2003","30.3773204532014",""
"Grenada","2002","31.9471451865732",""
"Grenada","2001","37.8778583223035",""
"Grenada","2000","45.3283259733251",""
"Grenada","1999","57.4341799614712",""
"Grenada","1998","46.1856118235166",""
"Grenada","1997","43.9672553258678",""
"Grenada","1996","44.6628789783297",""
"Grenada","1995","44.8069705093834",""
"Grenada","1994","48.0560271646859",""
"Grenada","1993","49.0291549504218",""
"Grenada","1992","39.5855167018466",""
"Grenada","1991","40.7104746718999",""
"Grenada","1990","42.4282531119637",""
"Grenada","1989","40.2760394938117",""
"Grenada","1988","47.0456005138086",""
"Grenada","1987","47.9934443656981",""
"Grenada","1986","53.0051693542165",""
"Grenada","1985","43.0424357974406",""
"Grenada","1984","37.9453022504794",""
"Grenada","1983","38.5333186957954",""
"Grenada","1982","40.2146857498444",""
"Grenada","1981","44.7113358617783",""
"Grenada","1980","47.351169383416",""
"Grenada","1979","51.4542445022464",""
"Grenada","1978","50.3344664985196",""
"Grenada","1977","50.6355490727235",""
"Guatemala","2014","23.0508555503994",""
"Guatemala","2013","23.7196881341714",""
"Guatemala","2012","24.8686938909996",""
"Guatemala","2011","26.6252843573793",""
"Guatemala","2010","25.805705913964",""
"Guatemala","2009","23.9752960544474",""
"Guatemala","2008","24.7181213497729",""
"Guatemala","2007","25.5654034229829",""
"Guatemala","2006","24.9316904227362",""
"Guatemala","2005","25.054758844456",""
"Guatemala","2004","26.9755161859293",""
"Guatemala","2003","25.7736975858417",""
"Guatemala","2002","26.2989610280924",""
"Guatemala","2001","28.2074571806082",""
"Guatemala","2000","20.1950343956927",""
"Guatemala","1999","19.0049241253611",""
"Guatemala","1998","18.1716066211",""
"Guatemala","1997","17.9561080230154",""
"Guatemala","1996","17.8101172991418",""
"Guatemala","1995","19.2590440307493",""
"Guatemala","1994","17.5199449479992",""
"Guatemala","1993","17.703031106822",""
"Guatemala","1992","18.0659894300903",""
"Guatemala","1991","17.9526059616575",""
"Guatemala","1990","21.0275209423808",""
"Guatemala","1989","17.3074488681037",""
"Guatemala","1988","16.103675330358",""
"Guatemala","1987","15.8489083812074",""
"Guatemala","1986","16.051899759743",""
"Guatemala","1985","11.9482295185845",""
"Guatemala","1984","13.0021117951203",""
"Guatemala","1983","12.9944745637801",""
"Guatemala","1982","14.7871967920338",""
"Guatemala","1981","17.0897478795325",""
"Guatemala","1980","22.1864013098608",""
"Guatemala","1979","21.3484767667697",""
"Guatemala","1978","21.4756359675934",""
"Guatemala","1977","24.4557969361994",""
"Guatemala","1976","21.5723995339427",""
"Guatemala","1975","21.7230313502839",""
"Guatemala","1974","22.4070859530946",""
"Guatemala","1973","20.8819857978365",""
"Guatemala","1972","18.9073430733356",""
"Guatemala","1971","17.2863764611044",""
"Guatemala","1970","18.5714285714286",""
"Guatemala","1969","17.803428809807",""
"Guatemala","1968","16.7339335610059",""
"Guatemala","1967","16.2091503267974",""
"Guatemala","1966","18.9401021068527",""
"Guatemala","1965","16.7868421801744",""
"Guatemala","1964","15.3875771986435",""
"Guatemala","1963","14.2857142857143",""
"Guatemala","1962","11.7873382301504",""
"Guatemala","1961","11.9531914138749",""
"Guatemala","1960","12.6389433345097",""
"Guinea","2014","27.6343054539193",""
"Guinea","2013","28.4568561726445",""
"Guinea","2012","29.7170021278951",""
"Guinea","2011","30.254252265316",""
"Guinea","2010","28.3501064137143",""
"Guinea","2009","26.537663376564",""
"Guinea","2008","34.932716755434",""
"Guinea","2007","28.7647657214672",""
"Guinea","2006","40.5900069676733",""
"Guinea","2005","34.785653087248",""
"Guinea","2004","24.6259751804795",""
"Guinea","2003","25.9567433485115",""
"Guinea","2002","26.4778105826218",""
"Guinea","2001","28.5786627531762",""
"Guinea","2000","24.5238730443766",""
"Guinea","1999","21.6395182620822",""
"Guinea","1998","21.2867043609338",""
"Guinea","1997","19.5610874799331",""
"Guinea","1996","19.1951011381517",""
"Guinea","1995","21.1188077615019",""
"Guinea","1994","22.7523273546939",""
"Guinea","1993","26.518473919975",""
"Guinea","1992","24.8746135391254",""
"Guinea","1991","30.3308789199472",""
"Guinea","1990","31.0752357966487",""
"Guinea","1989","31.0936007644729",""
"Guinea","1988","26.8725854919989",""
"Guinea","1987","31.6313529842214",""
"Guinea","1986","31.0918998797535",""
"Guinea-Bissau","2014","16.4483909147022",""
"Guinea-Bissau","2013","17.4655261261608",""
"Guinea-Bissau","2012","14.9388506770877",""
"Guinea-Bissau","2011","26.7993532728083",""
"Guinea-Bissau","2010","19.9781937995392",""
"Guinea-Bissau","2009","18.7401559254225",""
"Guinea-Bissau","2008","19.8929091980401",""
"Guinea-Bissau","2007","20.1770946754614",""
"Guinea-Bissau","2006","17.0295512857798",""
"Guinea-Bissau","2005","19.8546560090981",""
"Guinea-Bissau","2004","18.4598915805643",""
"Guinea-Bissau","2003","18.6798108907565",""
"Guinea-Bissau","2002","17.8331205708016",""
"Guinea-Bissau","2001","21.1945992940481",""
"Guinea-Bissau","2000","21.7558574111665",""
"Guinea-Bissau","1999","24.8611766470287",""
"Guinea-Bissau","1998","14.4436976190476",""
"Guinea-Bissau","1997","21.0167632141376",""
"Guinea-Bissau","1996","10.524404058905",""
"Guinea-Bissau","1995","11.6671696094704",""
"Guinea-Bissau","1994","16.4544077578653",""
"Guinea-Bissau","1993","8.86943639036949",""
"Guinea-Bissau","1992","4.90248984902835",""
"Guinea-Bissau","1991","9.98248720152008",""
"Guinea-Bissau","1990","9.93598936667604",""
"Guinea-Bissau","1989","8.89071894892332",""
"Guinea-Bissau","1988","12.4408959444156",""
"Guinea-Bissau","1987","11.3670030066588",""
"Guinea-Bissau","1986","5.2352190281943",""
"Guinea-Bissau","1985","9.7579917070428",""
"Guinea-Bissau","1984","13.401208377137",""
"Guinea-Bissau","1983","6.00914819686291",""
"Guinea-Bissau","1982","7.84023597069396",""
"Guinea-Bissau","1981","11.1931580612026",""
"Guinea-Bissau","1980","12.6875589066918",""
"Guinea-Bissau","1979","7.27220919612081",""
"Guinea-Bissau","1978","7.73468591860995",""
"Guinea-Bissau","1977","9.30433013231745",""
"Guinea-Bissau","1976","5.27257880477398",""
"Guinea-Bissau","1975","5.18490673649008",""
"Guinea-Bissau","1974","5.01836637504704",""
"Guinea-Bissau","1973","6.05983599717812",""
"Guinea-Bissau","1972","4.35556891958852",""
"Guinea-Bissau","1971","4.15811476727799",""
"Guinea-Bissau","1970","3.99992597870037",""
"Guyana","2005","84.6228685715672",""
"Guyana","2004","95.7931671311222",""
"Guyana","2003","89.8138467850182",""
"Guyana","2002","92.7721427201593",""
"Guyana","2001","94.9932690949449",""
"Guyana","2000","96.0799732120736",""
"Guyana","1999","96.5084717132055",""
"Guyana","1998","95.9327548902846",""
"Guyana","1997","99.6600655297052",""
"Guyana","1996","102.621309314357",""
"Guyana","1995","101.210568427252",""
"Guyana","1994","104.951974695711",""
"Guyana","1993","117.379981290289",""
"Guyana","1992","127.555308131237",""
"Guyana","1991","105.907655996176",""
"Guyana","1990","62.706670770763",""
"Guyana","1989","66.3407608716802",""
"Guyana","1988","63.6297719581869",""
"Guyana","1987","79.5683401563068",""
"Guyana","1986","46.3041495992696",""
